ClassName,ClassSource,Level,ProficiencyBonus,SpellSlots,ClassSpecific
Sorcerer,PHB,11,4,"[4, 3, 3, 3, 2, 1, 0, 0, 0]","{""Sorcery Points"": 11, ""{@filter Cantrips Known|spells|level=0|class=sorcerer}"": 6, ""{@filter Spells Known|spells|class=sorcerer}"": 12}"
Sorcerer,PHB,12,4,"[4, 3, 3, 3, 2, 1, 0, 0, 0]","{""Sorcery Points"": 12, ""{@filter Cantrips Known|spells|level=0|class=sorcerer}"": 6, ""{@filter Spells Known|spells|class=sorcerer}"": 12}"
Sorcerer,PHB,13,5,"[4, 3, 3, 3, 2, 1, 1, 0, 0]","{""Sorcery Points"": 13, ""{@filter Cantrips Known|spells|level=0|class=sorcerer}"": 6, ""{@filter Spells Known|spells|class=sorcerer}"": 13}"
Sorcerer,PHB,14,5,"[4, 3, 3, 3, 2, 1, 1, 0, 0]","{""Sorcery Points"": 14, ""{@filter Cantrips Known|spells|level=0|class=sorcerer}"": 6, ""{@filter Spells Known|spells|class=sorcerer}"": 13}"
Sorcerer,PHB,15,5,"[4, 3, 3, 3, 2, 1, 1, 1, 0]","{""Sorcery Points"": 15, ""{@filter Cantrips Known|spells|level=0|class=sorcerer}"": 6, ""{@filter Spells Known|spells|class=sorcerer}"": 14}"
Sorcerer,PHB,16,5,"[4, 3, 3, 3, 2, 1, 1, 1, 0]","{""Sorcery Points"": 16, ""{@filter Cantrips Known|spells|level=0|class=sorcerer}"": 6, ""{@filter Spells Known|spells|class=sorcerer}"": 14}"
Sorcerer,PHB,17,6,"[4, 3, 3, 3, 2, 1, 1, 1, 1]","{""Sorcery Points"": 17, ""{@filter Cantrips Known|spells|level=0|class=sorcerer}"": 6, ""{@filter Spells Known|spells|class=sorcerer}"": 15}"
Sorcerer,PHB,18,6,"[4, 3, 3, 3, 3, 1, 1, 1, 1]","{""Sorcery Points"": 18, ""{@filter Cantrips Known|spells|level=0|class=sorcerer}"": 6, ""{@filter Spells Known|spells|class=sorcerer}"": 15}"
Sorcerer,PHB,19,6,"[4, 3, 3, 3, 3, 2, 1, 1, 1]","{""Sorcery Points"": 19, ""{@filter Cantrips Known|spells|level=0|class=sorcerer}"": 6, ""{@filter Spells Known|spells|class=sorcerer}"": 15}"
Sorcerer,PHB,20,6,"[4, 3, 3, 3, 3, 2, 2, 1, 1]","{""Sorcery Points"": 20, ""{@filter Cantrips Known|spells|level=0|class=sorcerer}"": 6, ""{@filter Spells Known|spells|class=sorcerer}"": 15}"
Bard,PHB,1,2,"[2, 0, 0, 0, 0, 0, 0, 0, 0]","{""{@filter Cantrips Known|spells|level=0|class=bard}"": 2, ""{@filter Spells Known|spells|class=bard}"": 4}"
Bard,PHB,2,2,"[3, 0, 0, 0, 0, 0, 0, 0, 0]","{""{@filter Cantrips Known|spells|level=0|class=bard}"": 2, ""{@filter Spells Known|spells|class=bard}"": 5}"
Bard,PHB,3,2,"[4, 2, 0, 0, 0, 0, 0, 0, 0]","{""{@filter Cantrips Known|spells|level=0|class=bard}"": 2, ""{@filter Spells Known|spells|class=bard}"": 6}"
Bard,PHB,4,2,"[4, 3, 0, 0, 0, 0, 0, 0, 0]","{""{@filter Cantrips Known|spells|level=0|class=bard}"": 3, ""{@filter Spells Known|spells|class=bard}"": 7}"
Bard,PHB,5,3,"[4, 3, 2, 0, 0, 0, 0, 0, 0]","{""{@filter Cantrips Known|spells|level=0|class=bard}"": 3, ""{@filter Spells Known|spells|class=bard}"": 8}"
Bard,PHB,6,3,"[4, 3, 3, 0, 0, 0, 0, 0, 0]","{""{@filter Cantrips Known|spells|level=0|class=bard}"": 3, ""{@filter Spells Known|spells|class=bard}"": 9}"
Bard,PHB,7,3,"[4, 3, 3, 1, 0, 0, 0, 0, 0]","{""{@filter Cantrips Known|spells|level=0|class=bard}"": 3, ""{@filter Spells Known|spells|class=bard}"": 10}"
Bard,PHB,8,3,"[4, 3, 3, 2, 0, 0, 0, 0, 0]","{""{@filter Cantrips Known|spells|level=0|class=bard}"": 3, ""{@filter Spells Known|spells|class=bard}"": 11}"
Bard,PHB,9,4,"[4, 3, 3, 3, 1, 0, 0, 0, 0]","{""{@filter Cantrips Known|spells|level=0|class=bard}"": 3, ""{@filter Spells Known|spells|class=bard}"": 12}"
Bard,PHB,10,4,"[4, 3, 3, 3, 2, 0, 0, 0, 0]","{""{@filter Cantrips Known|spells|level=0|class=bard}"": 4, ""{@filter Spells Known|spells|class=bard}"": 14}"
Bard,PHB,11,4,"[4, 3, 3, 3, 2, 1, 0, 0, 0]","{""{@filter Cantrips Known|spells|level=0|class=bard}"": 4, ""{@filter Spells Known|spells|class=bard}"": 15}"
Bard,PHB,12,4,"[4, 3, 3, 3, 2, 1, 0, 0, 0]","{""{@filter Cantrips Known|spells|level=0|class=bard}"": 4, ""{@filter Spells Known|spells|class=bard}"": 15}"
Bard,PHB,13,5,"[4, 3, 3, 3, 2, 1, 1, 0, 0]","{""{@filter Cantrips Known|spells|level=0|class=bard}"": 4, ""{@filter Spells Known|spells|class=bard}"": 16}"
Bard,PHB,14,5,"[4, 3, 3, 3, 2, 1, 1, 0, 0]","{""{@filter Cantrips Known|spells|level=0|class=bard}"": 4, ""{@filter Spells Known|spells|class=bard}"": 18}"
Bard,PHB,15,5,"[4, 3, 3, 3, 2, 1, 1, 1, 0]","{""{@filter Cantrips Known|spells|level=0|class=bard}"": 4, ""{@filter Spells Known|spells|class=bard}"": 19}"
Bard,PHB,16,5,"[4, 3, 3, 3, 2, 1, 1, 1, 0]","{""{@filter Cantrips Known|spells|level=0|class=bard}"": 4, ""{@filter Spells Known|spells|class=bard}"": 19}"
Bard,PHB,17,6,"[4, 3, 3, 3, 2, 1, 1, 1, 1]","{""{@filter Cantrips Known|spells|level=0|class=bard}"": 4, ""{@filter Spells Known|spells|class=bard}"": 20}"
Bard,PHB,18,6,"[4, 3, 3, 3, 3, 1, 1, 1, 1]","{""{@filter Cantrips Known|spells|level=0|class=bard}"": 4, ""{@filter Spells Known|spells|class=bard}"": 22}"
Bard,PHB,19,6,"[4, 3, 3, 3, 3, 2, 1, 1, 1]","{""{@filter Cantrips Known|spells|level=0|class=bard}"": 4, ""{@filter Spells Known|spells|class=bard}"": 22}"
Bard,PHB,20,6,"[4, 3, 3, 3, 3, 2, 2, 1, 1]","{""{@filter Cantrips Known|spells|level=0|class=bard}"": 4, ""{@filter Spells Known|spells|class=bard}"": 22}"
Fighter,PHB,1,2,[],{}
Fighter,PHB,2,2,[],{}
Fighter,PHB,3,2,[],{}
Fighter,PHB,4,2,[],{}
Fighter,PHB,5,3,[],{}
Fighter,PHB,6,3,[],{}
Fighter,PHB,7,3,[],{}
Fighter,PHB,8,3,[],{}
Fighter,PHB,9,4,[],{}
Fighter,PHB,10,4,[],{}
Fighter,PHB,11,4,[],{}
Fighter,PHB,12,4,[],{}
Fighter,PHB,13,5,[],{}
Fighter,PHB,14,5,[],{}
Fighter,PHB,15,5,[],{}
Fighter,PHB,16,5,[],{}
Fighter,PHB,17,6,[],{}
Fighter,PHB,18,6,[],{}
Fighter,PHB,19,6,[],{}
Fighter,PHB,20,6,[],{}
Wizard,PHB,1,2,"[2, 0, 0, 0, 0, 0, 0, 0, 0]","{""{@filter Cantrips Known|spells|level=0|class=Wizard}"": 3}"
Wizard,PHB,2,2,"[3, 0, 0, 0, 0, 0, 0, 0, 0]","{""{@filter Cantrips Known|spells|level=0|class=Wizard}"": 3}"
Wizard,PHB,3,2,"[4, 2, 0, 0, 0, 0, 0, 0, 0]","{""{@filter Cantrips Known|spells|level=0|class=Wizard}"": 3}"
Wizard,PHB,4,2,"[4, 3, 0, 0, 0, 0, 0, 0, 0]","{""{@filter Cantrips Known|spells|level=0|class=Wizard}"": 4}"
Wizard,PHB,5,3,"[4, 3, 2, 0, 0, 0, 0, 0, 0]","{""{@filter Cantrips Known|spells|level=0|class=Wizard}"": 4}"
Wizard,PHB,6,3,"[4, 3, 3, 0, 0, 0, 0, 0, 0]","{""{@filter Cantrips Known|spells|level=0|class=Wizard}"": 4}"
Wizard,PHB,7,3,"[4, 3, 3, 1, 0, 0, 0, 0, 0]","{""{@filter Cantrips Known|spells|level=0|class=Wizard}"": 4}"
Wizard,PHB,8,3,"[4, 3, 3, 2, 0, 0, 0, 0, 0]","{""{@filter Cantrips Known|spells|level=0|class=Wizard}"": 4}"
Wizard,PHB,9,4,"[4, 3, 3, 3, 1, 0, 0, 0, 0]","{""{@filter Cantrips Known|spells|level=0|class=Wizard}"": 4}"
Wizard,PHB,10,4,"[4, 3, 3, 3, 2, 0, 0, 0, 0]","{""{@filter Cantrips Known|spells|level=0|class=Wizard}"": 5}"
Wizard,PHB,11,4,"[4, 3, 3, 3, 2, 1, 0, 0, 0]","{""{@filter Cantrips Known|spells|level=0|class=Wizard}"": 5}"
Wizard,PHB,12,4,"[4, 3, 3, 3, 2, 1, 0, 0, 0]","{""{@filter Cantrips Known|spells|level=0|class=Wizard}"": 5}"
Wizard,PHB,13,5,"[4, 3, 3, 3, 2, 1, 1, 0, 0]","{""{@filter Cantrips Known|spells|level=0|class=Wizard}"": 5}"
Wizard,PHB,14,5,"[4, 3, 3, 3, 2, 1, 1, 0, 0]","{""{@filter Cantrips Known|spells|level=0|class=Wizard}"": 5}"
Wizard,PHB,15,5,"[4, 3, 3, 3, 2, 1, 1, 1, 0]","{""{@filter Cantrips Known|spells|level=0|class=Wizard}"": 5}"
Wizard,PHB,16,5,"[4, 3, 3, 3, 2, 1, 1, 1, 0]","{""{@filter Cantrips Known|spells|level=0|class=Wizard}"": 5}"
Wizard,PHB,17,6,"[4, 3, 3, 3, 2, 1, 1, 1, 1]","{""{@filter Cantrips Known|spells|level=0|class=Wizard}"": 5}"
Wizard,PHB,18,6,"[4, 3, 3, 3, 3, 1, 1, 1, 1]","{""{@filter Cantrips Known|spells|level=0|class=Wizard}"": 5}"
Wizard,PHB,19,6,"[4, 3, 3, 3, 3, 2, 1, 1, 1]","{""{@filter Cantrips Known|spells|level=0|class=Wizard}"": 5}"
Wizard,PHB,20,6,"[4, 3, 3, 3, 3, 2, 2, 1, 1]","{""{@filter Cantrips Known|spells|level=0|class=Wizard}"": 5}"
Monk,PHB,1,2,[],"{""Martial Arts"": {""type"": ""dice"", ""toRoll"": [{""number"": 1, ""faces"": 4}], ""rollable"": true}, ""Ki Points"": 0, ""Unarmored Movement"": {""type"": ""bonusSpeed"", ""value"": 0}}"
Monk,PHB,2,2,[],"{""Martial Arts"": {""type"": ""dice"", ""toRoll"": [{""number"": 1, ""faces"": 4}], ""rollable"": true}, ""Ki Points"": 2, ""Unarmored Movement"": {""type"": ""bonusSpeed"", ""value"": 10}}"
Monk,PHB,3,2,[],"{""Martial Arts"": {""type"": ""dice"", ""toRoll"": [{""number"": 1, ""faces"": 4}], ""rollable"": true}, ""Ki Points"": 3, ""Unarmored Movement"": {""type"": ""bonusSpeed"", ""value"": 10}}"
Monk,PHB,4,2,[],"{""Martial Arts"": {""type"": ""dice"", ""toRoll"": [{""number"": 1, ""faces"": 4}], ""rollable"": true}, ""Ki Points"": 4, ""Unarmored Movement"": {""type"": ""bonusSpeed"", ""value"": 10}}"
Monk,PHB,5,3,[],"{""Martial Arts"": {""type"": ""dice"", ""toRoll"": [{""number"": 1, ""faces"": 6}], ""rollable"": true}, ""Ki Points"": 5, ""Unarmored Movement"": {""type"": ""bonusSpeed"", ""value"": 10}}"
Monk,PHB,6,3,[],"{""Martial Arts"": {""type"": ""dice"", ""toRoll"": [{""number"": 1, ""faces"": 6}], ""rollable"": true}, ""Ki Points"": 6, ""Unarmored Movement"": {""type"": ""bonusSpeed"", ""value"": 15}}"
Monk,PHB,7,3,[],"{""Martial Arts"": {""type"": ""dice"", ""toRoll"": [{""number"": 1, ""faces"": 6}], ""rollable"": true}, ""Ki Points"": 7, ""Unarmored Movement"": {""type"": ""bonusSpeed"", ""value"": 15}}"
Monk,PHB,8,3,[],"{""Martial Arts"": {""type"": ""dice"", ""toRoll"": [{""number"": 1, ""faces"": 6}], ""rollable"": true}, ""Ki Points"": 8, ""Unarmored Movement"": {""type"": ""bonusSpeed"", ""value"": 15}}"
Monk,PHB,9,4,[],"{""Martial Arts"": {""type"": ""dice"", ""toRoll"": [{""number"": 1, ""faces"": 6}], ""rollable"": true}, ""Ki Points"": 9, ""Unarmored Movement"": {""type"": ""bonusSpeed"", ""value"": 15}}"
Monk,PHB,10,4,[],"{""Martial Arts"": {""type"": ""dice"", ""toRoll"": [{""number"": 1, ""faces"": 6}], ""rollable"": true}, ""Ki Points"": 10, ""Unarmored Movement"": {""type"": ""bonusSpeed"", ""value"": 20}}"
Monk,PHB,11,4,[],"{""Martial Arts"": {""type"": ""dice"", ""toRoll"": [{""number"": 1, ""faces"": 8}], ""rollable"": true}, ""Ki Points"": 11, ""Unarmored Movement"": {""type"": ""bonusSpeed"", ""value"": 20}}"
Monk,PHB,12,4,[],"{""Martial Arts"": {""type"": ""dice"", ""toRoll"": [{""number"": 1, ""faces"": 8}], ""rollable"": true}, ""Ki Points"": 12, ""Unarmored Movement"": {""type"": ""bonusSpeed"", ""value"": 20}}"
Monk,PHB,13,5,[],"{""Martial Arts"": {""type"": ""dice"", ""toRoll"": [{""number"": 1, ""faces"": 8}], ""rollable"": true}, ""Ki Points"": 13, ""Unarmored Movement"": {""type"": ""bonusSpeed"", ""value"": 20}}"
Monk,PHB,14,5,[],"{""Martial Arts"": {""type"": ""dice"", ""toRoll"": [{""number"": 1, ""faces"": 8}], ""rollable"": true}, ""Ki Points"": 14, ""Unarmored Movement"": {""type"": ""bonusSpeed"", ""value"": 25}}"
Monk,PHB,15,5,[],"{""Martial Arts"": {""type"": ""dice"", ""toRoll"": [{""number"": 1, ""faces"": 8}], ""rollable"": true}, ""Ki Points"": 15, ""Unarmored Movement"": {""type"": ""bonusSpeed"", ""value"": 25}}"
Monk,PHB,16,5,[],"{""Martial Arts"": {""type"": ""dice"", ""toRoll"": [{""number"": 1, ""faces"": 8}], ""rollable"": true}, ""Ki Points"": 16, ""Unarmored Movement"": {""type"": ""bonusSpeed"", ""value"": 25}}"
Monk,PHB,17,6,[],"{""Martial Arts"": {""type"": ""dice"", ""toRoll"": [{""number"": 1, ""faces"": 10}], ""rollable"": true}, ""Ki Points"": 17, ""Unarmored Movement"": {""type"": ""bonusSpeed"", ""value"": 25}}"
Monk,PHB,18,6,[],"{""Martial Arts"": {""type"": ""dice"", ""toRoll"": [{""number"": 1, ""faces"": 10}], ""rollable"": true}, ""Ki Points"": 18, ""Unarmored Movement"": {""type"": ""bonusSpeed"", ""value"": 30}}"
Monk,PHB,19,6,[],"{""Martial Arts"": {""type"": ""dice"", ""toRoll"": [{""number"": 1, ""faces"": 10}], ""rollable"": true}, ""Ki Points"": 19, ""Unarmored Movement"": {""type"": ""bonusSpeed"", ""value"": 30}}"
Monk,PHB,20,6,[],"{""Martial Arts"": {""type"": ""dice"", ""toRoll"": [{""number"": 1, ""faces"": 10}], ""rollable"": true}, ""Ki Points"": 20, ""Unarmored Movement"": {""type"": ""bonusSpeed"", ""value"": 30}}"
Rogue,PHB,1,2,[],"{""Sneak Attack"": {""type"": ""dice"", ""toRoll"": [{""number"": 1, ""faces"": 6}], ""rollable"": true}}"
Rogue,PHB,2,2,[],"{""Sneak Attack"": {""type"": ""dice"", ""toRoll"": [{""number"": 1, ""faces"": 6}], ""rollable"": true}}"
Rogue,PHB,3,2,[],"{""Sneak Attack"": {""type"": ""dice"", ""toRoll"": [{""number"": 2, ""faces"": 6}], ""rollable"": true}}"
Rogue,PHB,4,2,[],"{""Sneak Attack"": {""type"": ""dice"", ""toRoll"": [{""number"": 2, ""faces"": 6}], ""rollable"": true}}"
Rogue,PHB,5,3,[],"{""Sneak Attack"": {""type"": ""dice"", ""toRoll"": [{""number"": 3, ""faces"": 6}], ""rollable"": true}}"
Rogue,PHB,6,3,[],"{""Sneak Attack"": {""type"": ""dice"", ""toRoll"": [{""number"": 3, ""faces"": 6}], ""rollable"": true}}"
Rogue,PHB,7,3,[],"{""Sneak Attack"": {""type"": ""dice"", ""toRoll"": [{""number"": 4, ""faces"": 6}], ""rollable"": true}}"
Rogue,PHB,8,3,[],"{""Sneak Attack"": {""type"": ""dice"", ""toRoll"": [{""number"": 4, ""faces"": 6}], ""rollable"": true}}"
Rogue,PHB,9,4,[],"{""Sneak Attack"": {""type"": ""dice"", ""toRoll"": [{""number"": 5, ""faces"": 6}], ""rollable"": true}}"
Rogue,PHB,10,4,[],"{""Sneak Attack"": {""type"": ""dice"", ""toRoll"": [{""number"": 5, ""faces"": 6}], ""rollable"": true}}"
Rogue,PHB,11,4,[],"{""Sneak Attack"": {""type"": ""dice"", ""toRoll"": [{""number"": 6, ""faces"": 6}], ""rollable"": true}}"
Rogue,PHB,12,4,[],"{""Sneak Attack"": {""type"": ""dice"", ""toRoll"": [{""number"": 6, ""faces"": 6}], ""rollable"": true}}"
Rogue,PHB,13,5,[],"{""Sneak Attack"": {""type"": ""dice"", ""toRoll"": [{""number"": 7, ""faces"": 6}], ""rollable"": true}}"
Rogue,PHB,14,5,[],"{""Sneak Attack"": {""type"": ""dice"", ""toRoll"": [{""number"": 7, ""faces"": 6}], ""rollable"": true}}"
Rogue,PHB,15,5,[],"{""Sneak Attack"": {""type"": ""dice"", ""toRoll"": [{""number"": 8, ""faces"": 6}], ""rollable"": true}}"
Rogue,PHB,16,5,[],"{""Sneak Attack"": {""type"": ""dice"", ""toRoll"": [{""number"": 8, ""faces"": 6}], ""rollable"": true}}"
Rogue,PHB,17,6,[],"{""Sneak Attack"": {""type"": ""dice"", ""toRoll"": [{""number"": 9, ""faces"": 6}], ""rollable"": true}}"
Rogue,PHB,18,6,[],"{""Sneak Attack"": {""type"": ""dice"", ""toRoll"": [{""number"": 9, ""faces"": 6}], ""rollable"": true}}"
Rogue,PHB,19,6,[],"{""Sneak Attack"": {""type"": ""dice"", ""toRoll"": [{""number"": 10, ""faces"": 6}], ""rollable"": true}}"
Rogue,PHB,20,6,[],"{""Sneak Attack"": {""type"": ""dice"", ""toRoll"": [{""number"": 10, ""faces"": 6}], ""rollable"": true}}"
Ranger,PHB,1,2,"[0, 0, 0, 0, 0]","{""{@filter Spells Known|spells|class=ranger}"": 0}"
Ranger,PHB,2,2,"[2, 0, 0, 0, 0]","{""{@filter Spells Known|spells|class=ranger}"": 2}"
Ranger,PHB,3,2,"[3, 0, 0, 0, 0]","{""{@filter Spells Known|spells|class=ranger}"": 3}"
Ranger,PHB,4,2,"[3, 0, 0, 0, 0]","{""{@filter Spells Known|spells|class=ranger}"": 3}"
Ranger,PHB,5,3,"[4, 2, 0, 0, 0]","{""{@filter Spells Known|spells|class=ranger}"": 4}"
Ranger,PHB,6,3,"[4, 2, 0, 0, 0]","{""{@filter Spells Known|spells|class=ranger}"": 4}"
Ranger,PHB,7,3,"[4, 3, 0, 0, 0]","{""{@filter Spells Known|spells|class=ranger}"": 5}"
Ranger,PHB,8,3,"[4, 3, 0, 0, 0]","{""{@filter Spells Known|spells|class=ranger}"": 5}"
Ranger,PHB,9,4,"[4, 3, 2, 0, 0]","{""{@filter Spells Known|spells|class=ranger}"": 6}"
Ranger,PHB,10,4,"[4, 3, 2, 0, 0]","{""{@filter Spells Known|spells|class=ranger}"": 6}"
Ranger,PHB,11,4,"[4, 3, 3, 0, 0]","{""{@filter Spells Known|spells|class=ranger}"": 7}"
Ranger,PHB,12,4,"[4, 3, 3, 0, 0]","{""{@filter Spells Known|spells|class=ranger}"": 7}"
Ranger,PHB,13,5,"[4, 3, 3, 1, 0]","{""{@filter Spells Known|spells|class=ranger}"": 8}"
